package,lib_path,version,priority,depends,imports,needs_compilation,built,url,source
spatstat.utils,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.1-5,NA,"R (>= 3.5.0), stats, graphics, grDevices, utils, methods",NA,yes,4.5.0,http://spatstat.org/,CRAN
spearmanCI,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1,NA,R (>= 3.0.1),"emplik, MASS",no,4.5.0,NA,CRAN
spelling,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.3.1,NA,NA,"commonmark, xml2, hunspell (>= 3.0), knitr",no,4.5.0,"https://ropensci.r-universe.dev/spelling
https://docs.ropensci.org/spelling/",CRAN
splancs,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.01-45,NA,"R (>= 2.10.0), sp (>= 0.9)","stats, graphics, grDevices, methods",yes,4.5.0,"https://www.maths.lancs.ac.uk/~rowlings/Splancs/,
https://rsbivand.github.io/splancs/,
https://github.com/rsbivand/splancs",CRAN
splus2R,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3-5,NA,R (>= 2.7.2),methods,yes,4.5.0,https://github.com/spkaluzny/splus2r,CRAN
sqldf,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4-11,NA,"R (>= 3.1.0), gsubfn (>= 0.6), proto, RSQLite","DBI, chron",no,4.5.0,"https://github.com/ggrothendieck/sqldf,
https://groups.google.com/group/sqldf",CRAN
SQUAREM,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2021.1,NA,R (>= 3.0),NA,no,4.5.0,https://coah.jhu.edu/people/Faculty_personal_Pages/Varadhan.html,CRAN
srvyr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3.0,NA,NA,"dplyr (>= 1.1.0), magrittr, methods, rlang, survey (>= 4.1),
tibble, tidyr, tidyselect, vctrs (>= 0.3.0)",no,4.5.0,"http://gdfe.co/srvyr/, https://github.com/gergness/srvyr/",CRAN
ssanv,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1,NA,"R (>= 2.1.1), stats",NA,no,4.5.0,NA,CRAN
StanHeaders,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.32.10,NA,R (>= 3.4.0),RcppParallel (>= 5.1.4),yes,4.5.0,https://mc-stan.org/,CRAN
stargazer,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,5.2.3,NA,NA,"stats, utils",no,4.5.0,NA,CRAN
stars,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.6-8,NA,"R (>= 3.3.0), abind, sf (>= 1.0-19)","methods, parallel, classInt (>= 0.4-1), rlang, units",no,4.5.0,"https://r-spatial.github.io/stars/,
https://github.com/r-spatial/stars/",CRAN
starter,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.16,NA,R (>= 3.6),"dplyr (>= 1.1.0), cli (>= 3.6.0), gert (>= 1.9.2), glue (>=
1.6.2), R.utils (>= 2.11.0), renv (>= 0.17.2), rlang (>=
1.0.6), rprojroot, rstudioapi",no,4.5.0,"https://github.com/ddsjoberg/starter,
https://www.danieldsjoberg.com/starter/index.html",CRAN
Stat2Data,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.0.0,NA,R (>= 2.10),NA,no,4.5.0,https://github.com/statmanrobin/Stat2Data,CRAN
statmod,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5.0,NA,R (>= 3.0.0),"stats, graphics",yes,4.5.0,NA,CRAN
statnet.common,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,4.12.0,NA,R (>= 4.1),"utils, methods, coda, parallel, tools, Matrix",yes,4.5.0,https://statnet.org,CRAN
stopwords,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.3,NA,R (>= 2.10),ISOcodes,no,4.5.0,https://github.com/quanteda/stopwords,CRAN
stringdist,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.9.15,NA,R (>= 2.15.3),parallel,yes,4.5.0,https://github.com/markvanderloo/stringdist,CRAN
stringi,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.8.7,NA,R (>= 3.4),"tools, utils, stats",yes,4.5.0,"https://stringi.gagolewski.com/,
https://github.com/gagolews/stringi, https://icu.unicode.org/",CRAN
stringr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5.1,NA,R (>= 3.6),"cli, glue (>= 1.6.1), lifecycle (>= 1.0.3), magrittr, rlang
(>= 1.0.0), stringi (>= 1.5.3), vctrs (>= 0.4.0)",no,4.5.0,"https://stringr.tidyverse.org,
https://github.com/tidyverse/stringr",CRAN
stringr.plus,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.2,NA,NA,"stringr (>= 1.0.0), purrr (>= 0.3.1), glue (>= 1.2.0)",no,4.5.0,NA,GitHub repo = johncassil/stringr.plus
strucchange,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5-4,NA,"R (>= 2.10.0), zoo, sandwich","graphics, stats, utils",yes,4.5.0,NA,CRAN
styler,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.10.3,NA,R (>= 3.6.0),"cli (>= 3.1.1), magrittr (>= 2.0.0), purrr (>= 0.2.3), R.cache
(>= 0.15.0), rlang (>= 1.0.0), rprojroot (>= 1.1), tools, vctrs
(>= 0.4.1), withr (>= 2.3.0),",no,4.5.0,"https://github.com/r-lib/styler, https://styler.r-lib.org",CRAN
summarytools,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.4,NA,R (>= 3.5),"base64enc, checkmate, dplyr, grDevices, htmltools, lubridate,
magick, matrixStats, methods, pander, pryr, rapportools, stats,
tcltk, tibble, tidyr, utils",no,4.5.0,https://github.com/dcomtois/summarytools,CRAN
SuppDists,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1-9.9,NA,R (>= 3.3.0),NA,yes,4.5.0,NA,CRAN
survcomp,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.58.0,NA,"survival, prodlim, R (>= 3.4)","ipred, SuppDists, KernSmooth, survivalROC, bootstrap, grid,
rmeta, stats, graphics",yes,4.5.0,http://www.pmgenomics.ca/bhklab/,Bioconductor 3.21
survey,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,4.4-2,NA,"R (>= 4.1.0), grid, methods, Matrix, survival","stats, graphics, splines, lattice, minqa, numDeriv, mitools
(>= 2.4), Rcpp (>= 0.12.8)",yes,4.5.0,http://r-survey.r-forge.r-project.org/survey/,CRAN
survival,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.8-3,recommended,R (>= 3.5.0),"graphics, Matrix, methods, splines, stats, utils",yes,4.5.0,https://github.com/therneau/survival,CRAN
survivalROC,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.3.1,NA,R (>= 1.6.1),NA,yes,4.5.0,NA,CRAN
survminer,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.5.0,NA,"ggplot2(>= 3.4.0), ggpubr(>= 0.1.6)","grid, gridExtra (>= 2.0), magrittr, maxstat, methods, scales,
survival, stats, broom, dplyr, tidyr, survMisc, purrr, tibble,
rlang, ggtext (>= 0.1.0)",no,4.5.0,https://rpkgs.datanovia.com/survminer/index.html,CRAN
survMisc,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.5.6,NA,survival,"graphics, grDevices, stats, utils, knitr, KMsurv, ggplot2,
data.table, zoo, grid, gridExtra, km.ci, xtable",no,4.5.0,NA,CRAN
svglite,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.2.1,NA,R (>= 4.1),"base64enc, cli, lifecycle, rlang (>= 1.1.0), systemfonts (>=
1.2.3), textshaping (>= 0.3.0)",yes,4.5.0,"https://svglite.r-lib.org, https://github.com/r-lib/svglite",CRAN
svydiags,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.7,NA,"MASS, Matrix, survey",NA,no,4.5.0,NA,CRAN
svyVGAM,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2,NA,"VGAM, survey, R (>= 3.5.0)","stats, methods",no,4.5.0,NA,CRAN
sys,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.4.3,NA,NA,NA,yes,4.5.0,https://jeroen.r-universe.dev/sys,CRAN
sysfonts,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.8.9,NA,NA,NA,yes,4.5.0,https://github.com/yixuan/sysfonts,CRAN
systemfonts,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2.3,NA,R (>= 3.2.0),"base64enc, grid, jsonlite, lifecycle, tools, utils",yes,4.5.0,"https://github.com/r-lib/systemfonts,
https://systemfonts.r-lib.org",CRAN
syuzhet,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.7,NA,R (>= 3.5.0),"textshape (>= 1.3.0), NLP, zoo, dtt, stats, graphics, dplyr,
tidyr, rlang",no,4.5.0,https://github.com/mjockers/syuzhet,CRAN
table1,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.3,NA,R (>= 3.5.0),"stats,Formula,knitr,htmltools,yaml",no,4.5.0,https://github.com/benjaminrich/table1,CRAN
tableone,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.13.2,NA,NA,"survey, MASS, e1071, zoo, gmodels, nlme, labelled",no,4.5.0,https://github.com/kaz-yos/tableone,CRAN
tables,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.9.31,NA,R (>= 2.12.0),"stats, utils, knitr, htmltools",no,4.5.0,https://dmurdoch.github.io/tables/,CRAN
tensor,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5.1,NA,NA,NA,no,4.5.0,NA,CRAN
tensorA,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.36.2.1,NA,"R (>= 2.2.0), stats",NA,yes,4.5.0,http://www.stat.boogaart.de/tensorA/,CRAN
tensorflow,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.16.0,NA,R (>= 3.6),"config, processx, reticulate (>= 1.32), tfruns (>= 1.0),
utils, yaml, grDevices, tfautograph (>= 0.3.1), rstudioapi (>=
0.7), lifecycle",no,4.5.0,https://github.com/rstudio/tensorflow,CRAN
terra,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.8-60,NA,R (>= 3.5.0),"methods, Rcpp (>= 1.0-10)",yes,4.5.0,"https://rspatial.org/, https://rspatial.github.io/terra/",CRAN
testit,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.13,NA,NA,NA,no,4.5.0,https://github.com/yihui/testit,CRAN
testthat,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.2.3,NA,R (>= 3.6.0),"brio (>= 1.1.3), callr (>= 3.7.3), cli (>= 3.6.1), desc (>=
1.4.2), digest (>= 0.6.33), evaluate (>= 1.0.1), jsonlite (>=
1.8.7), lifecycle (>= 1.0.3), magrittr (>= 2.0.3), methods,
pkgload (>= 1.3.2.1), praise (>= 1.0.0), processx (>= 3.8.2),
ps (>= 1.7.5), R6 (>= 2.5.1), rlang (>= 1.1.1), utils, waldo
(>= 0.6.0), withr (>= 3.0.2)",yes,4.5.0,"https://testthat.r-lib.org, https://github.com/r-lib/testthat",CRAN
textclean,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.9.3,NA,R (>= 3.4.0),"data.table, english(>= 1.0-2), glue (>= 1.3.0), lexicon (>=
1.0.0), mgsub (>= 1.5.0), qdapRegex, stringi, textshape(>=
1.0.1), utils",no,4.5.0,https://github.com/trinker/textclean,CRAN
textshape,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.7.5,NA,R (>= 3.4.0),"data.table, slam, stats, stringi, utils",no,4.5.0,https://github.com/trinker/textshape,CRAN
textshaping,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.1,NA,R (>= 3.2.0),"lifecycle, stats, stringi, systemfonts (>= 1.1.0), utils",yes,4.5.0,https://github.com/r-lib/textshaping,CRAN
tfautograph,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.2,NA,R (>= 3.1),"reticulate, backports",no,4.5.0,https://t-kalinowski.github.io/tfautograph/,CRAN
tfruns,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.5.3,NA,R (>= 3.1),"utils, jsonlite (>= 1.2), base64enc, yaml, config, magrittr,
whisker, tidyselect, rlang, rstudioapi (>= 0.7), reticulate",no,4.5.0,https://github.com/rstudio/tfruns,CRAN
TH.data,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1-3,NA,"R (>= 3.5.0), survival, MASS",NA,no,4.5.0,NA,CRAN
this.path,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.7.0,NA,R (>= 2.15),NA,yes,4.5.0,https://github.com/ArcadeAntics/this.path,CRAN
threejs,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.4,NA,"R (>= 3.0.0), igraph (>= 1.0.0)","htmlwidgets (>= 0.3.2), base64enc, crosstalk, methods, stats",no,4.5.0,https://bwlewis.github.io/rthreejs/,CRAN
tibble,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.3.0,NA,R (>= 3.4.0),"cli, lifecycle (>= 1.0.0), magrittr, methods, pillar (>=
1.8.1), pkgconfig, rlang (>= 1.0.2), utils, vctrs (>= 0.5.0)",yes,4.5.0,"https://tibble.tidyverse.org/, https://github.com/tidyverse/tibble",CRAN
tictoc,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2.1,NA,"R (>= 2.15), methods",NA,no,4.5.0,https://github.com/jabiru/tictoc,CRAN
tidycat,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.2,NA,NA,"magrittr, utils, tidyr, tibble, dplyr, stringr, stats, forcats",no,4.5.0,https://guyabel.github.io/tidycat/,CRAN
tidycensus,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.7.3,NA,R (>= 3.3.0),"httr, sf, dplyr (>= 1.0.0), tigris, stringr, jsonlite (>=
1.5.0), purrr, rvest, tidyr (>= 1.0.0), rappdirs, readr, xml2,
units, utils, rlang, crayon, tidyselect",no,4.5.0,https://walker-data.com/tidycensus/,CRAN
tidycmprsk,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.0,NA,R (>= 4.2),"broom (>= 1.0.1), cli (>= 3.1.0), cmprsk (>= 2.2.10), dplyr
(>= 1.0.7), ggplot2 (>= 3.3.5), gtsummary (>= 2.0.0), hardhat
(>= 1.3.0), purrr (>= 0.3.4), rlang (>= 1.0.0), stringr (>=
1.4.0), survival, tibble (>= 3.1.6), tidyr (>= 1.1.4)",no,4.5.0,"https://mskcc-epi-bio.github.io/tidycmprsk/,
https://github.com/MSKCC-Epi-Bio/tidycmprsk",CRAN
tidygraph,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3.1,NA,NA,"cli, dplyr (>= 0.8.5), igraph (>= 2.0.0), lifecycle, magrittr,
pillar, R6, rlang, stats, tibble, tidyr, tools, utils",yes,4.5.0,"https://tidygraph.data-imaginist.com,
https://github.com/thomasp85/tidygraph",CRAN
tidylog,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.1.0,NA,NA,"dplyr, tidyr, glue, clisymbols, rlang (>= 0.4.3)",no,4.5.0,https://github.com/elbersb/tidylog/,CRAN
tidymodels,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3.0,NA,R (>= 3.6),"broom (>= 1.0.7), cli (>= 3.6.4), conflicted (>= 1.2.0), dials
(>= 1.4.0), dplyr (>= 1.1.4), ggplot2 (>= 3.5.1), hardhat (>=
1.4.1), infer (>= 1.0.7), modeldata (>= 1.4.0), parsnip (>=
1.3.0), purrr (>= 1.0.4), recipes (>= 1.1.1), rlang (>= 1.1.5),
rsample (>= 1.2.1), rstudioapi (>= 0.17.1), tibble (>= 3.2.1),
tidyr (>= 1.3.1), tune (>= 1.3.0), workflows (>= 1.2.0),
workflowsets (>= 1.1.0), yardstick (>= 1.3.2)",no,4.5.0,"https://tidymodels.tidymodels.org,
https://github.com/tidymodels/tidymodels",CRAN
tidyplots,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.1,NA,R (>= 4.1.0),"cli, dplyr, forcats, ggbeeswarm, ggplot2 (>= 3.5.0), ggpubr,
ggrastr, ggrepel, glue, Hmisc, htmltools, lifecycle, patchwork
(>= 1.2.0), purrr, rlang, scales, stringr, tidyr, tidyselect",no,4.5.0,"https://github.com/jbengler/tidyplots,
https://jbengler.github.io/tidyplots/",CRAN
tidyquant,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.11,NA,"R (>= 3.5.0),","dplyr (>= 1.0.0), ggplot2 (>= 3.4.0), httr, httr2, curl,
lazyeval, lubridate, magrittr, PerformanceAnalytics, RobStatTM,
quantmod (>= 0.4-13), purrr, readr, readxl, stringr, tibble,
tidyr (>= 1.0.0), timetk (>= 2.4.0), timeDate, TTR, xts, rlang,
zoo, cli",no,4.5.0,"https://business-science.github.io/tidyquant/,
https://github.com/business-science/tidyquant",CRAN
tidyr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.3.1,NA,R (>= 3.6),"cli (>= 3.4.1), dplyr (>= 1.0.10), glue, lifecycle (>= 1.0.3),
magrittr, purrr (>= 1.0.1), rlang (>= 1.1.1), stringr (>=
1.5.0), tibble (>= 2.1.1), tidyselect (>= 1.2.0), utils, vctrs
(>= 0.5.2)",yes,4.5.0,"https://tidyr.tidyverse.org, https://github.com/tidyverse/tidyr",CRAN
tidyselect,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.2.1,NA,R (>= 3.4),"cli (>= 3.3.0), glue (>= 1.3.0), lifecycle (>= 1.0.3), rlang
(>= 1.0.4), vctrs (>= 0.5.2), withr",yes,4.5.0,"https://tidyselect.r-lib.org, https://github.com/r-lib/tidyselect",CRAN
tidytableone,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0.0.9000,NA,R (>= 3.2.0),"car,
dplyr,
flextable,
forcats,
glue,
magrittr,
nortest,
officer,
purrr,
rlang (>= 0.1.2),
scales,
stringr,
tableone,
testit,
tibble,
tidyr (>= 1.1.0)",NA,4.5.0,https://github.com/emilelatour/tidytableone,Other
tidytext,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.4.3,NA,R (>= 2.10),"cli, dplyr (>= 1.1.1), generics, janeaustenr, lifecycle,
Matrix, methods, purrr (>= 0.1.1), rlang (>= 0.4.10), stringr,
tibble, tokenizers, vctrs",no,4.5.0,"https://juliasilge.github.io/tidytext/,
https://github.com/juliasilge/tidytext",CRAN
tidyverse,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.0.0,NA,R (>= 3.3),"broom (>= 1.0.3), conflicted (>= 1.2.0), cli (>= 3.6.0),
dbplyr (>= 2.3.0), dplyr (>= 1.1.0), dtplyr (>= 1.2.2), forcats
(>= 1.0.0), ggplot2 (>= 3.4.1), googledrive (>= 2.0.0),
googlesheets4 (>= 1.0.1), haven (>= 2.5.1), hms (>= 1.1.2),
httr (>= 1.4.4), jsonlite (>= 1.8.4), lubridate (>= 1.9.2),
magrittr (>= 2.0.3), modelr (>= 0.1.10), pillar (>= 1.8.1),
purrr (>= 1.0.1), ragg (>= 1.2.5), readr (>= 2.1.4), readxl (>=
1.4.2), reprex (>= 2.0.2), rlang (>= 1.0.6), rstudioapi (>=
0.14), rvest (>= 1.0.3), stringr (>= 1.5.0), tibble (>= 3.1.8),
tidyr (>= 1.3.0), xml2 (>= 1.3.3)",no,4.5.0,"https://tidyverse.tidyverse.org,
https://github.com/tidyverse/tidyverse",CRAN
tidyxl,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0.10,NA,R (>= 3.2.0),Rcpp,yes,4.5.0,"https://github.com/nacnudus/tidyxl,
https://nacnudus.github.io/tidyxl/",CRAN
tiff,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1-12,NA,R (>= 2.9.0),NA,yes,4.5.0,https://www.rforge.net/tiff/,CRAN
tigris,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.2.1,NA,R (>= 3.3.0),"stringr, magrittr, utils, rappdirs, httr, uuid, sf, dplyr,
methods",no,4.5.0,https://github.com/walkerke/tigris,CRAN
timechange,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.0,NA,R (>= 3.3),NA,yes,4.5.0,https://github.com/vspinu/timechange/,CRAN
timeDate,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,4041.110,NA,"R (>= 3.6.0), methods","graphics, utils, stats",no,4.5.0,"https://geobosh.github.io/timeDateDoc/ (doc),
https://r-forge.r-project.org/scm/viewvc.php/pkg/timeDate/?root=rmetrics
(devel), https://www.rmetrics.org",CRAN
timereg,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.0.6,NA,"R (>= 2.15), survival","lava, numDeriv, stats, graphics, grDevices, utils, methods",yes,4.5.0,https://github.com/scheike/timereg,CRAN
timetk,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.9.0,NA,R (>= 3.3.0),"recipes (>= 1.0.4), rsample, dplyr (>= 1.0.0), ggplot2 (>=
3.4.0), forcats, stringr, plotly, lubridate (>= 1.6.0), padr
(>= 0.5.2), purrr (>= 0.2.2), readr (>= 1.3.0), stringi (>=
1.4.6), tibble (>= 3.0.3), tidyr (>= 1.1.0), xts (>= 0.9-7),
zoo (>= 1.7-14), rlang (>= 1.1.1), tidyselect (>= 1.1.0),
slider, anytime, timeDate, forecast, tsfeatures, hms, generics",no,4.5.0,"https://github.com/business-science/timetk,
https://business-science.github.io/timetk/",CRAN
tinytable,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.11.0,NA,R (>= 4.1.0),methods,no,4.5.0,https://vincentarelbundock.github.io/tinytable/,CRAN
tinytest,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.4.1,NA,R (>= 3.0.0),"parallel, utils",no,4.5.0,https://github.com/markvanderloo/tinytest,CRAN
tinytex,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.57,NA,NA,xfun (>= 0.48),no,4.5.0,https://github.com/rstudio/tinytex,CRAN
titanic,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.0,NA,R (>= 3.1.2),NA,no,4.5.0,https://github.com/paulhendricks/titanic,CRAN
tkrplot,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.0-30,NA,"R (>= 2.13), grDevices, tcltk",NA,yes,4.5.0,NA,CRAN
TMB,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.9.17,NA,R (>= 3.0.0),"graphics, methods, stats, utils, Matrix (>= 1.0-12)",yes,4.5.0,https://github.com/kaskr/adcomp/wiki,CRAN
tmcn,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.2-13,NA,"R (>= 3.0.0), utils",NA,yes,4.5.0,NA,CRAN
tmvnsim,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,1.0-2,NA,NA,NA,yes,4.5.0,https://www.r-project.org,CRAN
tokenizers,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.3.0,NA,R (>= 3.1.3),"stringi (>= 1.0.1), Rcpp (>= 0.12.3), SnowballC (>= 0.5.1)",yes,4.5.0,"https://docs.ropensci.org/tokenizers/,
https://github.com/ropensci/tokenizers",CRAN
tolerance,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,3.0.0,NA,R (>= 3.5.0),"MASS, plotly, stats4",no,4.5.0,NA,CRAN
TOSTER,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.8.4,NA,R (>= 3.5),"stats, graphics, jmvcore (>= 0.9.6.4), ggplot2, ggdist,
distributional, cowplot, tidyr, utils, R6, lifecycle",no,4.5.0,https://aaroncaldwell.us/TOSTERpkg/,CRAN
totalcensus,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.6.6,NA,R (>= 3.5.0),"stringr (>= 1.2.0), data.table (>= 1.10.1), magrittr (>= 1.5),
purrr (>= 0.2.4), utils (>= 3.3.2)",no,4.5.0,https://github.com/GL-Li/totalcensus,CRAN
transformr,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,0.1.5,NA,NA,"tweenr, rlang, sf, lpSolve, vctrs",yes,4.5.0,https://github.com/thomasp85/transformr,CRAN
treemap,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.4-4,NA,R (>= 2.10),"colorspace, data.table (>= 1.8.8), ggplot2, grid, gridBase,
igraph, methods, RColorBrewer, shiny (>= 0.12.0)",no,4.5.0,NA,CRAN
treemapify,/Library/Frameworks/R.framework/Versions/4.5-arm64/Resources/library,2.5.6,NA,R (>= 3.6),"ggplot2 (>= 2.2.1), ggfittext (>= 0.5.0), grid (>= 3.1), cli
(>= 3.6.1)",no,4.5.0,https://wilkox.org/treemapify/,CRAN
